0.0;0.03970309598282694
0.001;0.03970309598282694
0.002;0.039704071215003155
0.003;0.03970602167967951
0.004;0.03970894737702886
0.005;0.03971284830706819
0.006;0.03971772446966281
0.007;0.0397235758645215
0.008;0.03973040249120158
0.009000000000000001;0.039738204349103384
0.01;0.039746981437477305
0.011;0.03975673375541694
0.012;0.03976746130186322
0.013000000000000001;0.03977916407560315
0.014;0.03979184207527112
0.015;0.0398054952993423
0.016;0.0398201237461491
0.017;0.039835727413855264
0.018000000000000002;0.03985230630048788
0.019;0.03986986040390215
0.02;0.039888389721820426
0.021;0.03990789425178583
0.022;0.03992837399121654
0.023;0.0399498289373486
0.024;0.039972259087291996
0.025;0.039995664437976336
0.026000000000000002;0.04002004498620453
0.027;0.040045400728598746
0.028;0.04007173166165559
0.029;0.04009903778169086
0.03;0.040127319084893136
0.031;0.04015657556727359
0.032;0.04018680722471358
0.033;0.04021801405291379
0.034;0.040250196047456305
0.035;0.040283353203729895
0.036000000000000004;0.04031748551701324
0.037;0.04035259298238837
0.038;0.04038867559482937
0.039;0.04042573334910999
0.04;0.04046376623989968
0.041;0.040502774261665715
0.042;0.04054275740877321
0.043000000000000003;0.04058371567538441
0.044;0.04062564905555796
0.045;0.040668557543151976
0.046;0.04071244113191967
0.047;0.040757299815413074
0.048;0.04080313358708292
0.049;0.04084994244017548
0.05;0.04089772636783546
0.051000000000000004;0.04094648536300586
0.052000000000000005;0.04099621941852877
0.053;0.04104692852704162
0.054;0.04109861268108319
0.055;0.04115127187298518
0.056;0.04120490609498708
0.057;0.041259515339112644
0.058;0.04131509959730253
0.059000000000000004;0.04137165886127152
0.06;0.04142919312266351
0.061;0.04148770237288518
0.062;0.04154718660328227
0.063;0.04160764580495585
0.064;0.04166907996895239
0.065;0.04173148908606818
0.066;0.0417948731470486
0.067;0.04185923214238918
0.068;0.041924566062532816
0.069;0.04199087489767301
0.07;0.0420581586379561
0.07100000000000001;0.04212641727326791
0.07200000000000001;0.04219565079345772
0.073;0.04226585918811215
0.074;0.04233704244677878
0.075;0.04240920055874364
0.076;0.04248233351325527
0.077;0.04255644129929932
0.078;0.04263152390582651
0.079;0.04270758132152125
0.08;0.042784613535036486
0.081;0.04286262053475857
0.082;0.042941602309039026
0.083;0.04302155884597136
0.084;0.043102490133604406
0.085;0.04318439615973593
0.08600000000000001;0.04326727691211538
0.08700000000000001;0.04335113237824588
0.088;0.04343596254557824
0.089;0.04352176740131846
0.09;0.04360854693262359
0.091;0.04369630112639867
0.092;0.04378502996950975
0.093;0.04387473344856289
0.094;0.04396541155013019
0.095;0.04405706426052339
0.096;0.04414969156601678
0.097;0.04424329345262857
0.098;0.044337869906340525
0.099;0.04443342091287585
0.1;0.044529946457921854
0.101;0.044627446526908664
0.10200000000000001;0.04472592110523069
0.10300000000000001;0.04482537017802413
0.10400000000000001;0.04492579373039283
0.105;0.04502719174717909
0.106;0.045129564213194084
0.107;0.045232911112991464
0.108;0.04533723243108755
0.109;0.04544252815174772
0.11;0.0455487982591958
0.111;0.045656042737408045
0.112;0.04576426157031508
0.113;0.04587345474160729
0.114;0.04598362223492465
0.115;0.04609476403366673
0.116;0.04620688012118853
0.117;0.0463199704805957
0.11800000000000001;0.04643403509496117
0.11900000000000001;0.046549073947096835
0.12;0.04666508701979336
0.121;0.04678207429557221
0.122;0.04690003575693661
0.123;0.0470189713861267
0.124;0.047138881165355806
0.125;0.0472597650765779
0.126;0.04738162310172079
0.127;0.0475044552224564
0.128;0.047628261420426254
0.129;0.047753041677019666
0.13;0.0478787959735905
0.131;0.048005524291247825
0.132;0.04813322661106097
0.133;0.04826190291385691
0.134;0.04839155318042254
0.135;0.048522177391303344
0.136;0.04865377552700355
0.137;0.0487863475677892
0.138;0.04891989349388183
0.139;0.049054413285268085
0.14;0.04918990692188867
0.14100000000000001;0.049326374383452325
0.14200000000000002;0.04946381564962132
0.14300000000000002;0.04960223069981902
0.14400000000000002;0.04974161951343879
0.145;0.04988198206961912
0.146;0.05002331834747889
0.147;0.05016562832587866
0.148;0.05030891198366173
0.149;0.050453169299409954
0.15;0.05059840025169263
0.151;0.05074460481881636
0.152;0.050891782979073215
0.153;0.05103993471049954
0.154;0.051189059991109453
0.155;0.05133915879866799
0.156;0.05149023111091417
0.157;0.051642276905339846
0.158;0.05179529615941357
0.159;0.05194928885035717
0.16;0.05210425495536302
0.161;0.052260194451384044
0.162;0.052417107315342965
0.163;0.05257499352392192
0.164;0.05273385305377437
0.165;0.05289368588131339
0.166;0.053054491982922544
0.167;0.05321627133474798
0.168;0.05337902391290341
0.169;0.053542749693272856
0.17;0.05370744865169716
0.171;0.053873120763797196
0.17200000000000001;0.0540397660051498
0.17300000000000001;0.05420738435110636
0.17400000000000002;0.0543759757769835
