100 ; 0.007612943649291992
200 ; 0.029387950897216797
300 ; 0.0661320686340332
400 ; 0.11969685554504395
500 ; 0.19023394584655762
600 ; 0.27860212326049805
700 ; 0.375809907913208
800 ; 0.49692797660827637
900 ; 0.6276240348815918
1000 ; 0.774432897567749
1100 ; 0.9436218738555908
1200 ; 1.1135709285736084
1300 ; 1.2971630096435547
1400 ; 1.5146331787109375
1500 ; 1.7691938877105713
1600 ; 2.013471841812134
1700 ; 2.2477529048919678
1800 ; 2.5080389976501465
1900 ; 2.806410074234009
2000 ; 3.1858930587768555
2100 ; 3.4973418712615967
2200 ; 3.8247950077056885
2300 ; 4.140166282653809
2400 ; 4.490343809127808
2500 ; 4.888244867324829
2600 ; 5.37507700920105
2700 ; 5.75015664100647
2800 ; 6.17859673500061
2900 ; 6.663288831710815
3000 ; 7.081063747406006
3100 ; 7.541395902633667
3200 ; 8.075875043869019
3300 ; 8.51775598526001
3400 ; 9.115821123123169
3500 ; 9.70190691947937
3600 ; 10.194282054901123
3700 ; 10.788295984268188
3800 ; 12.168586015701294
3900 ; 12.696308851242065
4000 ; 13.477186679840088
4100 ; 14.157823085784912
4200 ; 15.029122114181519
4300 ; 15.845399141311646
4400 ; 16.677386045455933
4500 ; 17.086817979812622
4600 ; 18.445785999298096
4700 ; 19.154966115951538
4800 ; 19.68406319618225
4900 ; 20.340779066085815
5000 ; 21.645622968673706
5100 ; 21.79438281059265
5200 ; 22.941424131393433
5300 ; 23.783944845199585
5400 ; 24.864785194396973
5500 ; 26.08766508102417
5600 ; 27.510294914245605
5700 ; 28.219878911972046
5800 ; 29.052833080291748
5900 ; 29.871652126312256
6000 ; 30.41820001602173
6100 ; 32.11853003501892
6200 ; 34.0365047454834
6300 ; 34.64985799789429
6400 ; 35.20659804344177
6500 ; 36.72029495239258
6600 ; 38.72382068634033
6700 ; 38.710932970047
6800 ; 39.294522285461426
6900 ; 40.17660999298096
7000 ; 41.86860918998718
7100 ; 43.73239612579346
7200 ; 44.51743721961975
7300 ; 45.48965883255005
7400 ; 47.01038479804993
7500 ; 48.30166673660278
7600 ; 49.81637191772461
7700 ; 51.41047501564026
7800 ; 53.044028997421265
7900 ; 54.997360944747925
8000 ; 54.918053150177
8100 ; 56.07097506523132
8200 ; 57.56950116157532
8300 ; 59.75336289405823
8400 ; 60.81837177276611
8500 ; 62.069371700286865
8600 ; 64.01560425758362
8700 ; 65.44291710853577
8800 ; 68.00594997406006
8900 ; 70.04621577262878
9000 ; 70.12456893920898
9100 ; 71.79854393005371
9200 ; 73.66928791999817
9300 ; 76.21079230308533
9400 ; 77.96683597564697
9500 ; 77.97729086875916
9600 ; 80.4630069732666
9700 ; 81.03479194641113
9800 ; 85.5658929347992
9900 ; 86.07999801635742
10000 ; 88.79174613952637
