0; 0; 0
0; 1; 0
0; 2; 0
0; 3; 0
0; 4; 0
0; 5; 0
0; 6; 0
0; 7; 0
0; 8; 0
0; 9; 0
0; 10; 0
0; 11; 0
0; 12; 0
0; 13; 0
0; 14; 0
0; 15; 0
0; 16; 0
0; 17; 0
0; 18; 0
0; 19; 0
1; 0; 0
1; 1; 0.007648904227793751
1; 2; 0.01373169964098503
1; 3; 0.01395739958926679
1; 4; 0.014861677636715295
1; 5; 0.01501025848883357
1; 6; 0.015135209956775773
1; 7; 0.015235919622978534
1; 8; 0.015311891397347751
1; 9; 0.015362749587757449
1; 10; 0.015388241994746914
1; 11; 0.015388241994746914
1; 12; 0.015362749587757449
1; 13; 0.015311891397347751
1; 14; 0.015235919622978534
1; 15; 0.015135209956775773
1; 16; 0.014253956888714961
1; 17; 0.014072287296285794
1; 18; 0.0078446133920321
1; 19; 0
2; 0; 0
2; 1; 0.01373169964098503
2; 2; 0.018570484105600474
2; 3; 0.021085334976657922
2; 4; 0.022083983179800086
2; 5; 0.022304760279577222
2; 6; 0.02249042627753004
2; 7; 0.022640071216907393
2; 8; 0.022752957985773953
2; 9; 0.022828528364883742
2; 10; 0.022866407625721973
2; 11; 0.022866407625721973
2; 12; 0.022828528364883742
2; 13; 0.02275295798577395
2; 14; 0.022640071216907393
2; 15; 0.02249042627753004
2; 16; 0.021537060544050763
2; 17; 0.019017673554805856
2; 18; 0.014098512824417389
2; 19; 0
3; 0; 0
3; 1; 0.01395739958926679
3; 2; 0.021085334976657922
3; 3; 0.023663979819733397
3; 4; 0.02470277884993971
3; 5; 0.024949717071634864
3; 6; 0.02515738352957393
3; 7; 0.025324760521140875
3; 8; 0.025451023655516172
3; 9; 0.025535548617121987
3; 10; 0.025577916307689685
3; 11; 0.025577916307689685
3; 12; 0.025535548617121984
3; 13; 0.025451023655516172
3; 14; 0.025324760521140875
3; 15; 0.02515738352957393
3; 16; 0.024171741529978447
3; 17; 0.02159552916432965
3; 18; 0.014322604913542515
3; 19; 0
4; 0; 0
4; 1; 0.014861677636715295
4; 2; 0.022083983179800086
4; 3; 0.02470277884993971
4; 4; 0.02576264992596543
4; 5; 0.026020202929433082
4; 6; 0.0262367962020044
4; 7; 0.02641136821314044
4; 8; 0.026543059068344164
4; 9; 0.02663121756442387
4; 10; 0.026675406553427546
4; 11; 0.026675406553427546
4; 12; 0.02663121756442387
4; 13; 0.026543059068344168
4; 14; 0.02641136821314044
4; 15; 0.0262367962020044
4; 16; 0.025233123291362743
4; 17; 0.02261912954353206
4; 18; 0.015252391583179283
4; 19; 0
5; 0; 0
5; 1; 0.01501025848883357
5; 2; 0.022304760279577222
5; 3; 0.024949717071634864
5; 4; 0.026020202929433082
5; 5; 0.026280330726429404
5; 6; 0.02649908931233673
5; 7; 0.026675406544353433
5; 8; 0.02680841393150234
5; 9; 0.026897453760426463
5; 10; 0.026942084512947426
5; 11; 0.026942084512947426
5; 12; 0.026897453760426467
5; 13; 0.026808413931502337
5; 14; 0.026675406544353433
5; 15; 0.02649908931233673
5; 16; 0.025485362828064337
5; 17; 0.022845256586603975
5; 18; 0.015404878667001536
5; 19; 0
6; 0; 0
6; 1; 0.015135209956775773
6; 2; 0.02249042627753004
6; 3; 0.02515738352957393
6; 4; 0.0262367962020044
6; 5; 0.02649908931233673
6; 6; 0.026719668852736383
6; 7; 0.02689745375585164
6; 8; 0.027031568301359464
6; 9; 0.027121349301076507
6; 10; 0.027166351561613337
6; 11; 0.027166351561613337
6; 12; 0.027121349301076507
6; 13; 0.027031568301359468
6; 14; 0.026897453755851643
6; 15; 0.026719668852736383
6; 16; 0.025697487506008507
6; 17; 0.02303542170409318
6; 18; 0.015533115143884235
6; 19; 0
7; 0; 0
7; 1; 0.015235919622978534
7; 2; 0.022640071216907393
7; 3; 0.025324760521140875
7; 4; 0.02641136821314044
7; 5; 0.026675406544353433
7; 6; 0.02689745375585164
7; 7; 0.027076421587185342
7; 8; 0.027211428491251105
7; 9; 0.02730180686721028
7; 10; 0.027347108559490227
7; 11; 0.027347108559490227
7; 12; 0.02730180686721028
7; 13; 0.027211428491251112
7; 14; 0.02707642158718534
7; 15; 0.026897453755851643
7; 16; 0.025868457775196814
7; 17; 0.02318869288887248
7; 18; 0.015636472495485554
7; 19; 0
8; 0; 0
8; 1; 0.015311891397347751
8; 2; 0.022752957985773953
8; 3; 0.025451023655516172
8; 4; 0.026543059068344164
8; 5; 0.02680841393150234
8; 6; 0.027031568301359464
8; 7; 0.027211428491251105
8; 8; 0.027347108558559954
8; 9; 0.027437937573698803
8; 10; 0.02748346514653032
8; 11; 0.02748346514653032
8; 12; 0.027437937573698803
8; 13; 0.027347108558559954
8; 14; 0.027211428491251112
8; 15; 0.027031568301359464
8; 16; 0.025997431547328642
8; 17; 0.023304315167063827
8; 18; 0.015714441589241433
8; 19; 0
9; 0; 0
9; 1; 0.015362749587757449
9; 2; 0.022828528364883742
9; 3; 0.025535548617121987
9; 4; 0.02663121756442387
9; 5; 0.026897453760426463
9; 6; 0.027121349301076507
9; 7; 0.02730180686721028
9; 8; 0.027437937573698803
9; 9; 0.027529068262573297
9; 10; 0.027574747047800177
9; 11; 0.027574747047800177
9; 12; 0.027529068262573297
9; 13; 0.027437937573698803
9; 14; 0.02730180686721028
9; 15; 0.027121349301076507
9; 16; 0.02608377110443419
9; 17; 0.023381716792465798
9; 18; 0.015766636855881075
9; 19; 0
10; 0; 0
10; 1; 0.015388241994746914
10; 2; 0.022866407625721973
10; 3; 0.025577916307689685
10; 4; 0.026675406553427546
10; 5; 0.026942084512947426
10; 6; 0.027166351561613337
10; 7; 0.027347108559490227
10; 8; 0.02748346514653032
10; 9; 0.027574747047800177
10; 10; 0.027620501627455975
10; 11; 0.027620501627455975
10; 12; 0.027574747047800177
10; 13; 0.02748346514653032
10; 14; 0.027347108559490227
10; 15; 0.027166351561613337
10; 16; 0.026127048351324116
10; 17; 0.02342051395601692
10; 18; 0.015792799465486014
10; 19; 0
11; 0; 0
11; 1; 0.015388241994746914
11; 2; 0.022866407625721973
11; 3; 0.025577916307689685
11; 4; 0.026675406553427546
11; 5; 0.026942084512947426
11; 6; 0.027166351561613337
11; 7; 0.027347108559490227
11; 8; 0.02748346514653032
11; 9; 0.027574747047800177
11; 10; 0.027620501627455975
11; 11; 0.027620501627455975
11; 12; 0.027574747047800177
11; 13; 0.02748346514653032
11; 14; 0.027347108559490227
11; 15; 0.027166351561613337
11; 16; 0.026127048351324116
11; 17; 0.023420513956016922
11; 18; 0.015792799465486014
11; 19; 0
12; 0; 0
12; 1; 0.015362749587757449
12; 2; 0.022828528364883742
12; 3; 0.025535548617121984
12; 4; 0.02663121756442387
12; 5; 0.026897453760426467
12; 6; 0.027121349301076507
12; 7; 0.02730180686721028
12; 8; 0.027437937573698803
12; 9; 0.027529068262573297
12; 10; 0.027574747047800177
12; 11; 0.027574747047800177
12; 12; 0.027529068262573297
12; 13; 0.027437937573698803
12; 14; 0.02730180686721028
12; 15; 0.027121349301076507
12; 16; 0.0260837711044342
12; 17; 0.02338171679246579
12; 18; 0.015766636855881075
12; 19; 0
13; 0; 0
13; 1; 0.015311891397347751
13; 2; 0.02275295798577395
13; 3; 0.025451023655516172
13; 4; 0.026543059068344168
13; 5; 0.026808413931502337
13; 6; 0.027031568301359468
13; 7; 0.027211428491251112
13; 8; 0.027347108558559954
13; 9; 0.027437937573698803
